header,score
no,-4.368649005889893
wait,-4.463783264160156
no,-4.337278842926025
wait,-4.422454833984375
no,-4.309764862060547
wait,-4.444138526916504
no,-4.307226181030273
wait,-4.419862747192383
no,-3.9115192890167236
wait,-4.02524995803833
no,-3.7942652702331543
wait,-3.934936761856079
no,-3.8449549674987793
wait,-4.003878116607666
no,-3.7664663791656494
wait,-3.922715425491333
no,-3.95534086227417
wait,-4.069927215576172
no,-3.847939968109131
wait,-3.986783504486084
no,-3.993814706802368
wait,-4.102425575256348
no,-3.8580377101898193
wait,-3.9996581077575684
no,-3.8881351947784424
wait,-4.056233882904053
no,-3.809788227081299
wait,-3.995734453201294
no,-3.9525105953216553
wait,-4.123767852783203
no,-3.861820697784424
wait,-4.045708179473877
no,-3.9501941204071045
wait,-4.10820198059082
no,-3.8391318321228027
wait,-4.024471282958984
no,-3.9284656047821045
wait,-4.1513543128967285
no,-3.8660941123962402
wait,-4.083532810211182
no,-3.991516590118408
wait,-4.105618000030518
no,-3.8900649547576904
wait,-4.027345180511475
no,-3.92228364944458
wait,-4.058911323547363
no,-3.8666915893554688
wait,-4.002148628234863
no,-3.7521486282348633
wait,-3.9069042205810547
no,-3.7276690006256104
wait,-3.8542943000793457
no,-3.935286283493042
wait,-4.053297519683838
no,-3.858182907104492
wait,-3.960758686065674
no,-3.9541211128234863
wait,-4.010583400726318
no,-3.8940885066986084
wait,-3.953468084335327
no,-3.9439327716827393
wait,-4.078524589538574
no,-3.872628927230835
wait,-3.9983913898468018
no,-3.9488096237182617
wait,-4.05980920791626
no,-3.9074974060058594
wait,-3.9991579055786133
no,-3.9176764488220215
wait,-4.060608863830566
no,-3.862093210220337
wait,-3.978039026260376
no,-3.964231491088867
wait,-4.117648124694824
no,-3.8717825412750244
wait,-4.012456893920898
no,-3.960672378540039
wait,-4.066775798797607
no,-3.8568367958068848
wait,-3.962334156036377
no,-3.8953967094421387
wait,-4.05641508102417
no,-3.846315622329712
wait,-3.9985828399658203
no,-3.888648271560669
wait,-4.027523994445801
no,-3.8430216312408447
wait,-3.973020553588867
no,-3.644595146179199
wait,-3.690077304840088
no,-3.628098487854004
wait,-3.6995692253112793
no,-3.6672399044036865
wait,-3.6726131439208984
no,-3.661510705947876
wait,-3.6922261714935303
no,-3.6417346000671387
wait,-3.6936557292938232
no,-3.6318929195404053
wait,-3.7068066596984863
no,-3.6747491359710693
wait,-3.7584311962127686
no,-3.6183438301086426
wait,-3.7216343879699707
no,-3.7182657718658447
wait,-3.765343427658081
no,-3.7029645442962646
wait,-3.7788589000701904
no,-3.6832962036132812
wait,-3.7338292598724365
no,-3.6595590114593506
wait,-3.7279365062713623
no,-3.7217743396759033
wait,-3.7544682025909424
no,-3.678957223892212
wait,-3.731574535369873
no,-3.707090377807617
wait,-3.7867825031280518
no,-3.668107271194458
wait,-3.77217435836792
no,-3.7504632472991943
wait,-3.7809722423553467
no,-3.703026294708252
wait,-3.739008903503418
no,-3.664097785949707
wait,-3.70093035697937
no,-3.6454083919525146
wait,-3.6951797008514404
no,-3.7138051986694336
wait,-3.897343397140503
no,-3.647517204284668
wait,-3.839930534362793
no,-3.7352890968322754
wait,-3.882368564605713
no,-3.729057788848877
wait,-3.8913230895996094
no,-3.7865254878997803
wait,-3.973045825958252
no,-3.830258846282959
wait,-4.042234897613525
no,-3.8499755859375
wait,-4.007814884185791
no,-3.873643636703491
wait,-4.0553765296936035
no,-3.844597339630127
wait,-4.062319278717041
no,-3.858494997024536
wait,-4.081507682800293
no,-3.9145548343658447
wait,-4.078927040100098
no,-3.886422872543335
wait,-4.056600570678711
no,-3.9175868034362793
wait,-4.080207824707031
no,-3.8915412425994873
wait,-4.046781539916992
no,-3.9411237239837646
wait,-4.103379726409912
no,-3.947068929672241
wait,-4.112820625305176
no,-3.914832353591919
wait,-4.087944507598877
no,-3.8700592517852783
wait,-4.043607711791992
no,-3.9441001415252686
wait,-4.111613750457764
no,-3.959721565246582
wait,-4.149334907531738
no,-3.539919137954712
wait,-3.6785521507263184
no,-3.476400375366211
wait,-3.604860544204712
no,-3.693922758102417
wait,-3.831993341445923
no,-3.6293540000915527
wait,-3.783714771270752
no,-3.7427523136138916
wait,-3.8460891246795654
no,-3.6267476081848145
wait,-3.7584357261657715
no,-3.842736005783081
