header,score
no,-3.200982093811035
wait,-3.341887950897217
no,-3.2620677947998047
wait,-3.3914408683776855
no,-3.2463085651397705
wait,-3.3304574489593506
no,-3.314098596572876
wait,-3.378784418106079
no,-3.1442487239837646
wait,-3.2296841144561768
no,-3.2255613803863525
wait,-3.290593147277832
no,-3.1191964149475098
wait,-3.2301132678985596
no,-3.2127013206481934
wait,-3.3145933151245117
no,-3.1586668491363525
wait,-3.2523138523101807
no,-3.2419536113739014
wait,-3.3373935222625732
no,-2.6523208618164062
wait,-2.7825071811676025
no,-2.6762771606445312
wait,-2.818999767303467
no,-2.7561709880828857
wait,-2.8852145671844482
no,-2.782226324081421
wait,-2.9234397411346436
no,-2.8814609050750732
wait,-3.01798677444458
no,-2.86847186088562
wait,-3.021874189376831
no,-2.9926578998565674
wait,-3.116255760192871
no,-3.00775408744812
wait,-3.1432244777679443
no,-3.062274694442749
wait,-3.15545392036438
no,-3.066922903060913
wait,-3.167433261871338
no,-3.060748815536499
wait,-3.240994691848755
no,-3.0662083625793457
wait,-3.2425777912139893
no,-3.218355655670166
wait,-3.3674309253692627
no,-3.209481716156006
wait,-3.371952772140503
no,-3.19037127494812
wait,-3.3228087425231934
no,-3.222245693206787
wait,-3.3682515621185303
no,-3.0641164779663086
wait,-3.198641538619995
no,-3.068183422088623
wait,-3.228750705718994
no,-3.0308995246887207
wait,-3.127601385116577
no,-3.0706074237823486
wait,-3.1850426197052
no,-3.1167991161346436
wait,-3.242511510848999
no,-3.033332586288452
wait,-3.1416308879852295
no,-3.2385122776031494
wait,-3.3690803050994873
no,-3.1086723804473877
wait,-3.251579523086548
no,-3.331955671310425
wait,-3.434947967529297
no,-3.1556522846221924
wait,-3.3215017318725586
no,-3.3530361652374268
wait,-3.4517745971679688
no,-3.203730344772339
wait,-3.346907615661621
no,-3.378568172454834
wait,-3.4857211112976074
no,-3.2484748363494873
wait,-3.37490177154541
no,-3.398754358291626
wait,-3.52982497215271
no,-3.297973394393921
wait,-3.443347692489624
no,-3.4061105251312256
wait,-3.486778736114502
no,-3.239974021911621
wait,-3.3710811138153076
no,-3.5076181888580322
wait,-3.593400716781616
no,-3.4440414905548096
wait,-3.5497140884399414
no,-3.4023046493530273
wait,-3.4823646545410156
no,-3.3004865646362305
wait,-3.414029598236084
no,-3.504124402999878
wait,-3.65187668800354
no,-3.34035587310791
wait,-3.5448222160339355
no,-2.94677472114563
wait,-3.125988721847534
no,-2.9823391437530518
wait,-3.1653037071228027
no,-2.848594903945923
wait,-2.9472100734710693
no,-2.885823965072632
wait,-2.9929592609405518
no,-2.8385872840881348
wait,-2.963749408721924
no,-2.8793604373931885
wait,-3.011474132537842
no,-2.917097806930542
wait,-3.052912950515747
no,-2.9453959465026855
wait,-3.103851318359375
no,-2.9165399074554443
wait,-3.066119909286499
no,-2.9427950382232666
wait,-3.1082446575164795
no,-3.0503244400024414
wait,-3.1867446899414062
no,-3.096330404281616
wait,-3.248120069503784
no,-2.969151496887207
wait,-3.0974574089050293
no,-2.980628490447998
wait,-3.133134603500366
no,-2.929659366607666
wait,-3.1105589866638184
no,-2.96308970451355
wait,-3.151785135269165
no,-2.9438676834106445
wait,-3.0966546535491943
no,-2.957932710647583
wait,-3.116619825363159
no,-3.0627310276031494
wait,-3.158383369445801
no,-3.0852231979370117
wait,-3.201107978820801
no,-3.352376937866211
wait,-3.4360439777374268
no,-3.2637007236480713
wait,-3.376242160797119
no,-3.519331932067871
wait,-3.59374737739563
no,-3.3769240379333496
wait,-3.483283281326294
no,-3.4937031269073486
wait,-3.60066294670105
no,-3.39009952545166
wait,-3.5385046005249023
no,-3.4554357528686523
wait,-3.543912172317505
no,-3.328187942504883
wait,-3.498145580291748
no,-3.559032917022705
wait,-3.628129243850708
no,-3.4308199882507324
wait,-3.5498790740966797
no,-3.544405937194824
wait,-3.614992141723633
no,-3.455345392227173
wait,-3.5628576278686523
no,-3.5456902980804443
wait,-3.681692600250244
no,-3.427844762802124
wait,-3.610272169113159
no,-3.6190357208251953
wait,-3.6809699535369873
no,-3.4874465465545654
wait,-3.595491886138916
no,-3.5784237384796143
wait,-3.6865878105163574
no,-3.4590282440185547
wait,-3.6242403984069824
no,-3.634830951690674
wait,-3.714129686355591
no,-3.524418354034424
wait,-3.6588633060455322
no,-2.827657699584961
wait,-2.9375855922698975
no,-2.695176362991333
wait,-2.825096845626831
no,-2.8313496112823486
wait,-2.9786627292633057
no,-2.6930108070373535
wait,-2.813450813293457
no,-2.9919862747192383
wait,-3.0808985233306885
no,-2.872692108154297
wait,-2.981478214263916
no,-2.9594762325286865
wait,-3.082296371459961
no,-2.8694405555725098
wait,-2.9731903076171875
no,-3.0629055500030518
wait,-3.113779067993164
no,-2.921753406524658
wait,-2.9948971271514893
no,-3.0660762786865234
wait,-3.216137170791626
no,-2.9813590049743652
wait,-3.1217124462127686
no,-3.1026363372802734
wait,-3.2742109298706055
no,-3.0108156204223633
wait,-3.1682944297790527
no,-3.0818870067596436
wait,-3.196582555770874
no,-2.9577419757843018
wait,-3.0573341846466064
no,-3.0773677825927734
wait,-3.300323009490967
no,-2.9305269718170166
wait,-3.1564443111419678
no,-3.0848615169525146
wait,-3.2182905673980713
no,-2.9533612728118896
wait,-3.0879695415496826
no,-3.574049949645996
wait,-3.6690969467163086
no,-3.599639892578125
wait,-3.7259624004364014
no,-3.7726306915283203
wait,-3.96293568611145
no,-3.740032911300659
wait,-3.949725866317749
no,-3.7333483695983887
wait,-3.7956838607788086
no,-3.7401490211486816
wait,-3.8354222774505615
no,-3.721813917160034
wait,-3.7901508808135986
no,-3.740053653717041
wait,-3.8308143615722656
no,-3.6770198345184326
wait,-3.7447988986968994
no,-3.6683356761932373
wait,-3.764453649520874
no,-3.719181776046753
wait,-3.804142951965332
no,-3.7005693912506104
wait,-3.8579978942871094
no,-3.96158766746521
wait,-4.0520219802856445
no,-3.9573705196380615
wait,-4.093885898590088
no,-3.9935617446899414
wait,-4.136409282684326
no,-3.9540340900421143
wait,-4.153450012207031
no,-3.889838457107544
wait,-4.022171974182129
no,-3.8830206394195557
wait,-4.038780689239502
no,-3.885134696960449
wait,-4.010913848876953
no,-3.8787055015563965
wait,-4.016195297241211
no,-2.945040702819824
wait,-3.0005171298980713
no,-2.952399730682373
wait,-3.0265696048736572
no,-3.04180645942688
wait,-3.1827573776245117
no,-2.964934825897217
wait,-3.1223902702331543
no,-3.051560163497925
wait,-3.174774169921875
no,-2.9723596572875977
wait,-3.1116230487823486
no,-3.1497411727905273
wait,-3.310166358947754
no,-3.071561098098755
wait,-3.233623504638672
no,-3.109625816345215
wait,-3.2335498332977295
no,-3.051377058029175
wait,-3.2012388706207275
no,-3.183133363723755
wait,-3.2658989429473877
no,-3.1134145259857178
wait,-3.210968494415283
no,-3.2401490211486816
wait,-3.3683152198791504
no,-3.1632206439971924
wait,-3.3187835216522217
no,-3.2256836891174316
wait,-3.367807626724243
no,-3.1545519828796387
wait,-3.319291830062866
no,-3.1964402198791504
wait,-3.3501908779144287
no,-3.149660587310791
wait,-3.3230154514312744
no,-3.3066208362579346
wait,-3.4094865322113037
no,-3.223975419998169
wait,-3.3393847942352295
no,-2.795060396194458
wait,-3.1057724952697754
no,-2.6990113258361816
wait,-2.977957010269165
no,-3.111384153366089
wait,-3.23050856590271
no,-3.0094265937805176
wait,-3.110414743423462
no,-3.0384163856506348
wait,-3.2086527347564697
no,-2.9475460052490234
wait,-3.100456953048706
no,-3.138686180114746
wait,-3.3165283203125
no,-3.0197041034698486
wait,-3.1777944564819336
no,-3.075920581817627
wait,-3.1812052726745605
no,-2.9794938564300537
wait,-3.0737593173980713
no,-3.1536622047424316
wait,-3.3077142238616943
no,-3.047166585922241
wait,-3.198364496231079
no,-3.1922860145568848
wait,-3.361121416091919
no,-3.0582611560821533
wait,-3.220064401626587
no,-3.3036305904388428
wait,-3.4852371215820312
