header,score
no,-4.729140281677246
wait,-4.497870922088623
no,-4.456470489501953
wait,-4.6219706535339355
no,-4.514195442199707
wait,-4.530815601348877
no,-4.60421895980835
wait,-4.726439476013184
no,-4.6199445724487305
wait,-4.6029953956604
no,-4.654067516326904
wait,-4.53045654296875
no,-4.624063014984131
wait,-4.485988616943359
no,-4.686227321624756
wait,-4.74581241607666
no,-4.7339396476745605
wait,-4.7115478515625
no,-4.278413772583008
wait,-4.288416862487793
no,-4.350224018096924
wait,-4.400392532348633
no,-4.2612175941467285
wait,-4.2598466873168945
no,-4.348783016204834
wait,-4.381102561950684
no,-4.265632152557373
wait,-4.291164398193359
no,-4.413699150085449
wait,-4.450652122497559
no,-4.288936138153076
wait,-4.253253936767578
no,-4.343005657196045
wait,-4.369894504547119
no,-4.283390522003174
wait,-4.260322093963623
no,-4.390408992767334
wait,-4.408090114593506
no,-4.299086093902588
wait,-4.348481178283691
no,-4.409655570983887
wait,-4.505280017852783
no,-4.370730400085449
wait,-4.340811729431152
no,-4.401404857635498
wait,-4.416874885559082
no,-4.587876796722412
wait,-4.641828536987305
no,-4.697704792022705
wait,-4.678167819976807
no,-4.373737812042236
wait,-4.298781871795654
no,-4.497334957122803
wait,-4.472297668457031
no,-4.418180465698242
wait,-4.66811990737915
no,-4.497065544128418
wait,-4.667157173156738
no,-4.477059364318848
wait,-4.566154479980469
no,-4.725025177001953
wait,-4.701667785644531
no,-4.639157295227051
wait,-4.843361854553223
no,-4.692708492279053
wait,-4.832221984863281
no,-4.707906246185303
wait,-4.912968635559082
no,-4.784310340881348
wait,-4.895210266113281
no,-4.549927234649658
wait,-4.73521089553833
no,-4.778536319732666
wait,-4.987147808074951
no,-4.3642730712890625
wait,-4.610376358032227
no,-4.595096111297607
wait,-4.838372707366943
no,-4.508592128753662
wait,-4.5858306884765625
no,-4.804042339324951
wait,-4.8589677810668945
no,-4.675370693206787
wait,-4.7377238273620605
no,-4.767230987548828
wait,-4.849495887756348
no,-4.762811183929443
wait,-5.018499374389648
no,-4.84428596496582
wait,-4.989998817443848
no,-4.788792610168457
wait,-4.945489883422852
no,-4.8256120681762695
wait,-4.953548908233643
no,-4.457283020019531
wait,-4.508105754852295
no,-4.656076908111572
wait,-4.67706298828125
no,-4.528165817260742
wait,-4.424282550811768
no,-4.725729465484619
wait,-4.566831588745117
no,-4.636010646820068
wait,-4.641050338745117
no,-4.830151081085205
wait,-4.931788921356201
no,-4.306350231170654
wait,-4.142707347869873
no,-4.7195305824279785
wait,-4.772284030914307
no,-4.668563365936279
wait,-4.6761298179626465
no,-4.874308109283447
wait,-4.9566264152526855
no,-4.338666915893555
wait,-4.230393886566162
