header,score
no,-4.837220668792725
wait,-5.041024208068848
no,-4.867545127868652
wait,-5.124355792999268
no,-4.8549723625183105
wait,-5.055820941925049
no,-4.992697238922119
wait,-5.154483795166016
no,-4.998765468597412
wait,-5.143514156341553
no,-5.05159854888916
wait,-5.235495567321777
no,-4.981919765472412
wait,-5.207974433898926
no,-4.956494331359863
wait,-5.19928503036499
no,-5.010921955108643
wait,-5.158514022827148
no,-5.027922630310059
wait,-5.166897296905518
no,-5.003635406494141
wait,-5.148366928100586
no,-4.5448455810546875
wait,-4.828045845031738
no,-4.528565406799316
wait,-4.811712741851807
no,-4.561122417449951
wait,-4.830735683441162
no,-4.514518737792969
wait,-4.8846964836120605
no,-4.562107086181641
wait,-4.8483757972717285
no,-4.648554801940918
wait,-4.928112030029297
no,-4.559019565582275
wait,-4.775837421417236
no,-4.646191120147705
wait,-4.860799312591553
no,-4.686276912689209
wait,-4.9526567459106445
no,-4.681750774383545
wait,-4.943471908569336
no,-4.7134270668029785
wait,-4.94441032409668
no,-4.719991207122803
wait,-4.97899866104126
no,-4.728195667266846
wait,-5.013482093811035
no,-4.778010845184326
wait,-5.099804878234863
no,-4.703014850616455
wait,-4.913269519805908
no,-4.710450649261475
wait,-4.948652267456055
no,-4.725534439086914
wait,-4.973164081573486
no,-4.751092433929443
wait,-5.061763286590576
no,-4.7615532875061035
wait,-4.950901031494141
no,-4.730790138244629
wait,-4.992859840393066
no,-4.351655960083008
wait,-4.542041301727295
no,-4.450857639312744
wait,-4.730715751647949
no,-4.501558780670166
wait,-4.578421115875244
no,-4.614009380340576
wait,-4.761130332946777
no,-4.499814510345459
wait,-4.677182197570801
no,-4.583742141723633
wait,-4.848522663116455
no,-4.5781474113464355
wait,-4.629532814025879
no,-4.674544334411621
wait,-4.814018726348877
no,-4.395681381225586
wait,-4.579771518707275
no,-4.545466423034668
wait,-4.800971984863281
no,-4.567147731781006
wait,-4.646097660064697
no,-4.6714277267456055
wait,-4.813329696655273
no,-4.535968780517578
wait,-4.719533920288086
no,-4.71125602722168
wait,-4.952270030975342
no,-4.518030643463135
wait,-4.598446369171143
no,-4.639391899108887
wait,-4.789392948150635
no,-4.470461845397949
wait,-4.545723915100098
no,-4.585524559020996
wait,-4.734861373901367
no,-4.623449325561523
wait,-4.717409133911133
no,-4.733879089355469
wait,-4.90304708480835
no,-4.365324020385742
wait,-4.442976951599121
no,-4.312344074249268
wait,-4.447486400604248
no,-4.369917869567871
wait,-4.464178085327148
no,-4.3173909187316895
wait,-4.4733500480651855
no,-4.401996612548828
wait,-4.50693416595459
no,-4.337809085845947
wait,-4.5067548751831055
no,-4.4071431159973145
wait,-4.488949775695801
no,-4.339419841766357
wait,-4.48647403717041
no,-4.413328647613525
wait,-4.453369617462158
no,-4.383932113647461
wait,-4.493978977203369
no,-4.405553340911865
wait,-4.474030494689941
no,-4.366541862487793
wait,-4.518792629241943
no,-4.442096710205078
wait,-4.576258182525635
no,-4.408143043518066
wait,-4.595343589782715
no,-4.463249683380127
wait,-4.612041473388672
no,-4.423488140106201
wait,-4.629149913787842
no,-4.486256122589111
wait,-4.533794403076172
no,-4.418701648712158
wait,-4.5602216720581055
no,-4.479147434234619
wait,-4.708360195159912
no,-4.540104389190674
wait,-4.700982093811035
no,-4.330528736114502
wait,-4.599827289581299
no,-4.4089765548706055
wait,-4.622337341308594
no,-4.459200382232666
wait,-4.686293601989746
no,-4.474853515625
wait,-4.6812591552734375
no,-4.5190277099609375
wait,-4.784624099731445
no,-4.573365211486816
wait,-4.768777847290039
no,-4.50435733795166
wait,-4.7916646003723145
no,-4.498359680175781
wait,-4.756496906280518
no,-4.621901512145996
wait,-4.8834357261657715
no,-4.672369956970215
wait,-4.8691840171813965
