header,score
no,-2.8875019550323486
wait,-3.0873360633850098
no,-2.832170248031616
wait,-3.004274368286133
no,-2.9720187187194824
wait,-3.1921370029449463
no,-2.9149558544158936
wait,-3.1189050674438477
no,-3.130953311920166
wait,-3.3489363193511963
no,-3.095482587814331
wait,-3.2445452213287354
no,-3.089988946914673
wait,-3.297847032546997
no,-3.025165557861328
wait,-3.2021584510803223
no,-3.0863442420959473
wait,-3.280320405960083
no,-3.0325684547424316
wait,-3.206005573272705
no,-3.191978931427002
wait,-3.3645739555358887
no,-3.149869918823242
wait,-3.3124942779541016
no,-3.094752311706543
wait,-3.305996894836426
no,-3.067636251449585
wait,-3.25630259513855
no,-3.2266907691955566
wait,-3.42952561378479
no,-3.185166835784912
wait,-3.3294155597686768
no,-3.2288455963134766
wait,-3.387936592102051
no,-3.125235080718994
wait,-3.2634682655334473
no,-2.7681491374969482
wait,-2.9840095043182373
no,-2.701035737991333
wait,-2.9050729274749756
no,-3.049604892730713
wait,-3.1971278190612793
no,-2.9748380184173584
wait,-3.125638723373413
no,-2.9060235023498535
wait,-3.0585319995880127
no,-2.8712923526763916
wait,-3.0045437812805176
no,-2.941230535507202
wait,-3.138633966445923
no,-2.912051200866699
wait,-3.087563991546631
no,-3.124756097793579
wait,-3.2862143516540527
no,-3.0472123622894287
wait,-3.207082748413086
no,-2.879824638366699
wait,-3.0692341327667236
no,-2.844644546508789
wait,-3.007866859436035
no,-3.180708408355713
wait,-3.321608781814575
no,-3.087803363800049
wait,-3.2338521480560303
no,-2.9678173065185547
wait,-3.091412305831909
no,-2.8941142559051514
wait,-3.0041959285736084
no,-2.9501523971557617
wait,-3.106696367263794
no,-2.8816051483154297
wait,-3.019059658050537
no,-3.0527896881103516
wait,-3.2379977703094482
no,-3.001779079437256
wait,-3.1820523738861084
no,-3.3735599517822266
wait,-3.5657169818878174
no,-3.5378639698028564
wait,-3.731863498687744
no,-3.2309772968292236
wait,-3.4343340396881104
no,-3.383315324783325
wait,-3.5722298622131348
no,-3.2324633598327637
wait,-3.4242823123931885
no,-3.3587288856506348
wait,-3.5391621589660645
no,-3.2294018268585205
wait,-3.3650333881378174
no,-3.390674114227295
wait,-3.536306858062744
no,-3.3709654808044434
wait,-3.5955147743225098
no,-3.497004985809326
wait,-3.7032604217529297
no,-3.370828151702881
wait,-3.5630481243133545
no,-3.4834306240081787
wait,-3.669387102127075
no,-3.486020803451538
wait,-3.6696488857269287
no,-3.6179866790771484
wait,-3.8024885654449463
no,-3.4159345626831055
wait,-3.6486942768096924
no,-3.549631118774414
wait,-3.762575626373291
no,-3.420125722885132
wait,-3.609130382537842
no,-3.4908106327056885
wait,-3.6798181533813477
no,-3.3762803077697754
wait,-3.564450979232788
no,-3.4848217964172363
wait,-3.677144765853882
no,-3.164003849029541
wait,-3.27142333984375
no,-3.04642653465271
wait,-3.1733038425445557
no,-3.0334184169769287
wait,-3.1245899200439453
no,-2.9283437728881836
wait,-3.0304312705993652
no,-3.0675835609436035
wait,-3.1443636417388916
no,-2.9609758853912354
wait,-3.0573673248291016
no,-3.003391981124878
wait,-3.159097194671631
no,-2.878695249557495
wait,-3.055089235305786
no,-3.1849753856658936
wait,-3.3160531520843506
no,-3.08638334274292
wait,-3.2109670639038086
no,-3.1182565689086914
wait,-3.252732992172241
no,-3.0181894302368164
wait,-3.148135185241699
no,-2.974341869354248
wait,-3.1465818881988525
no,-2.873800039291382
wait,-3.043177843093872
no,-3.0523924827575684
wait,-3.150651693344116
no,-2.966686725616455
wait,-3.0552778244018555
no,-3.0916831493377686
wait,-3.1824092864990234
no,-3.0130741596221924
wait,-3.0913400650024414
no,-3.0812528133392334
wait,-3.2230684757232666
no,-3.007575035095215
wait,-3.161755323410034
no,-3.7791569232940674
wait,-3.946763753890991
no,-3.7894818782806396
wait,-3.9378983974456787
no,-3.6440279483795166
wait,-3.7340304851531982
no,-3.588935613632202
wait,-3.6901233196258545
no,-3.621103286743164
wait,-3.785989761352539
no,-3.612367868423462
wait,-3.7598609924316406
no,-3.8616979122161865
wait,-3.986806869506836
no,-3.852919101715088
wait,-3.962897777557373
no,-3.7586488723754883
wait,-3.9527535438537598
no,-3.749704122543335
wait,-3.9281320571899414
no,-3.774831771850586
wait,-3.9137911796569824
no,-3.788001537322998
wait,-3.9022443294525146
no,-3.849567174911499
wait,-4.026413440704346
no,-3.863499164581299
wait,-4.041800022125244
no,-3.8771862983703613
wait,-4.020998477935791
no,-3.845627546310425
wait,-3.9775028228759766
no,-3.814901828765869
wait,-3.9473628997802734
no,-3.7837588787078857
wait,-3.901942014694214
no,-3.9257383346557617
wait,-4.065176486968994
no,-3.9045801162719727
wait,-4.054167747497559
no,-2.8108181953430176
wait,-3.0212738513946533
no,-2.840437412261963
wait,-3.0499653816223145
no,-2.9019699096679688
wait,-3.03116512298584
no,-2.955721855163574
wait,-3.079019546508789
no,-2.8812129497528076
wait,-3.0303616523742676
no,-2.934825897216797
wait,-3.089526653289795
no,-2.934343099594116
wait,-3.139890432357788
no,-2.9701244831085205
wait,-3.189727306365967
no,-2.8859148025512695
wait,-3.0361878871917725
no,-2.9216084480285645
wait,-3.0987489223480225
no,-3.1775970458984375
wait,-3.3942983150482178
no,-3.2086446285247803
wait,-3.4264309406280518
no,-2.903499126434326
wait,-3.1440467834472656
no,-2.961650848388672
wait,-3.1953542232513428
no,-2.924734592437744
wait,-3.132518768310547
no,-2.9563281536102295
wait,-3.174138307571411
no,-3.220987558364868
wait,-3.3986055850982666
no,-3.2319419384002686
wait,-3.4239590167999268
no,-3.0171074867248535
wait,-3.223968267440796
no,-3.0662691593170166
wait,-3.280357599258423
no,-2.8079631328582764
wait,-3.002406120300293
no,-2.8729145526885986
wait,-3.0824503898620605
no,-2.924614667892456
wait,-3.103455066680908
no,-2.98494815826416
wait,-3.1829540729522705
no,-2.8029603958129883
wait,-3.0203399658203125
no,-2.8432493209838867
wait,-3.048035144805908
no,-2.760742425918579
wait,-2.8938944339752197
no,-2.778500556945801
wait,-2.9110898971557617
no,-2.919955015182495
wait,-3.1142420768737793
no,-2.9958717823028564
wait,-3.1940128803253174
no,-2.8293306827545166
wait,-3.028075695037842
no,-2.9002273082733154
wait,-3.092439651489258
no,-2.985750913619995
wait,-3.166032552719116
no,-3.0465481281280518
wait,-3.2451555728912354
no,-2.7717185020446777
wait,-2.998877763748169
no,-2.8232498168945312
wait,-3.0679805278778076
no,-2.79337739944458
wait,-3.005727767944336
no,-2.850184679031372
wait,-3.0618255138397217
no,-2.8681201934814453
wait,-3.055363655090332
no,-2.9027116298675537
wait,-3.0809593200683594
no,-2.646343946456909
wait,-2.803926944732666
no,-2.6283395290374756
