header,score
wait,-2.886315107345581
no,-2.902862310409546
wait,-3.039792060852051
no,-2.980045795440674
wait,-3.1766059398651123
no,-2.9708874225616455
wait,-3.153139352798462
no,-2.918503761291504
wait,-3.093860626220703
no,-2.917480230331421
wait,-3.079486608505249
no,-3.1323890686035156
wait,-3.238243818283081
no,-3.1344869136810303
wait,-3.2436306476593018
no,-3.0602903366088867
wait,-3.1980810165405273
no,-3.0345280170440674
wait,-3.157212495803833
no,-3.0557966232299805
wait,-3.194037914276123
no,-3.1195132732391357
wait,-3.222536563873291
no,-3.2932722568511963
wait,-3.43142032623291
no,-3.340250253677368
wait,-3.4849817752838135
no,-3.1655960083007812
wait,-3.3547346591949463
no,-3.156583547592163
wait,-3.336819648742676
no,-3.072753429412842
wait,-3.2352888584136963
no,-3.0520262718200684
wait,-3.2185750007629395
no,-3.1357905864715576
wait,-3.3259294033050537
no,-3.1183688640594482
wait,-3.299943685531616
no,-3.1862106323242188
wait,-3.360280990600586
no,-3.1911203861236572
wait,-3.373652458190918
no,-2.593870162963867
wait,-2.7396798133850098
no,-2.621150016784668
wait,-2.7115542888641357
no,-2.471432685852051
wait,-2.684098720550537
no,-2.5062880516052246
wait,-2.689954996109009
no,-2.6380672454833984
wait,-2.8104403018951416
no,-2.637096881866455
wait,-2.7656216621398926
no,-2.7660176753997803
wait,-2.9776082038879395
no,-2.794870138168335
wait,-2.964507579803467
no,-2.7209415435791016
wait,-2.8979527950286865
no,-2.7108798027038574
wait,-2.8241231441497803
no,-2.97646427154541
wait,-3.1314918994903564
no,-3.049898147583008
wait,-3.1659305095672607
no,-2.6077394485473633
wait,-2.7413573265075684
no,-2.619319200515747
wait,-2.722059965133667
no,-3.018946409225464
wait,-3.1797404289245605
no,-3.044252872467041
wait,-3.172818899154663
no,-3.0436296463012695
wait,-3.235968828201294
no,-3.083448648452759
wait,-3.1894690990448
no,-2.7541162967681885
wait,-2.9358773231506348
no,-2.852713108062744
wait,-2.9909508228302
no,-2.840181350708008
wait,-2.9965150356292725
no,-2.967855930328369
wait,-3.1141550540924072
no,-3.031003713607788
wait,-3.2127323150634766
no,-3.168982744216919
wait,-3.3256282806396484
no,-2.9631760120391846
wait,-3.1026391983032227
no,-3.0839929580688477
wait,-3.205307960510254
no,-3.0007362365722656
wait,-3.146380662918091
no,-3.1201586723327637
wait,-3.2519843578338623
no,-3.0353927612304688
wait,-3.1800248622894287
no,-3.1693036556243896
wait,-3.2765679359436035
no,-3.0877504348754883
wait,-3.197986602783203
no,-3.1853702068328857
wait,-3.2990002632141113
no,-3.0999855995178223
wait,-3.2776408195495605
no,-3.2167627811431885
wait,-3.376054048538208
no,-3.1189608573913574
wait,-3.250121593475342
no,-3.268963575363159
wait,-3.360494613647461
no,-3.2419590950012207
wait,-3.44254732131958
no,-3.4089152812957764
wait,-3.5966646671295166
no,-3.170046806335449
wait,-3.3620617389678955
no,-3.343169689178467
wait,-3.5204622745513916
no,-3.0213747024536133
wait,-3.1707534790039062
no,-2.8953752517700195
wait,-3.05350661277771
no,-2.935584306716919
wait,-3.083138942718506
no,-2.811485528945923
wait,-2.9575467109680176
no,-2.948824167251587
wait,-3.0707850456237793
no,-2.7861292362213135
wait,-2.9073708057403564
no,-2.981264591217041
wait,-3.1094183921813965
no,-2.829955816268921
wait,-2.957343578338623
no,-3.0831072330474854
wait,-3.243224620819092
no,-2.9251046180725098
wait,-3.079399347305298
no,-3.0067739486694336
wait,-3.173157215118408
no,-2.9659106731414795
wait,-3.0815317630767822
no,-3.1172072887420654
wait,-3.2985432147979736
no,-3.004234552383423
wait,-3.172990083694458
no,-3.1089086532592773
wait,-3.261728525161743
no,-2.991032123565674
wait,-3.1190874576568604
no,-3.1408114433288574
wait,-3.2983362674713135
no,-2.9555397033691406
wait,-3.134370803833008
no,-3.097611427307129
wait,-3.29091215133667
no,-3.043485164642334
wait,-3.2043700218200684
no,-3.251948356628418
wait,-3.314903736114502
no,-3.196091890335083
wait,-3.2422804832458496
no,-3.2546043395996094
wait,-3.386347770690918
no,-3.1598894596099854
wait,-3.264824151992798
no,-3.2556090354919434
wait,-3.3915603160858154
no,-3.169550895690918
wait,-3.3033952713012695
no,-3.379315137863159
wait,-3.5639772415161133
no,-3.2848448753356934
wait,-3.4854443073272705
no,-3.317887544631958
wait,-3.4356768131256104
no,-3.2293572425842285
wait,-3.318659543991089
no,-3.3483712673187256
wait,-3.5020389556884766
no,-3.2668192386627197
wait,-3.409243583679199
no,-3.330397367477417
wait,-3.533416748046875
no,-3.2718827724456787
wait,-3.4458491802215576
no,-3.3484764099121094
wait,-3.481100559234619
no,-3.270124912261963
wait,-3.374997138977051
no,-3.361259937286377
wait,-3.513946533203125
no,-3.3204827308654785
wait,-3.475510597229004
no,-3.4492928981781006
wait,-3.5800094604492188
no,-3.403555393218994
wait,-3.5441787242889404
no,-2.817150115966797
wait,-2.948154926300049
no,-2.7530643939971924
wait,-2.885100841522217
no,-2.8524837493896484
wait,-2.985287666320801
no,-2.7730770111083984
wait,-2.924894094467163
no,-2.89212965965271
wait,-3.0315628051757812
no,-2.800055742263794
wait,-2.940366506576538
no,-2.9203941822052
wait,-3.062725067138672
no,-2.806688070297241
wait,-2.9676620960235596
no,-2.985334634780884
wait,-3.100581407546997
no,-2.898526906967163
wait,-3.0171897411346436
no,-3.0190229415893555
wait,-3.1363890171051025
no,-2.9432132244110107
wait,-3.0596418380737305
no,-3.0180306434631348
wait,-3.27836275100708
no,-2.988398790359497
wait,-3.2357659339904785
no,-3.0592410564422607
wait,-3.205958366394043
no,-3.000871181488037
wait,-3.144774913787842
no,-3.1179707050323486
wait,-3.2421376705169678
no,-3.088035821914673
wait,-3.1945297718048096
no,-3.1317291259765625
wait,-3.2772340774536133
no,-3.0502774715423584
wait,-3.1937975883483887
no,-2.7736594676971436
wait,-3.007704019546509
no,-2.8427605628967285
wait,-3.0654749870300293
no,-2.782109498977661
wait,-2.9681923389434814
no,-2.8132362365722656
wait,-3.0045623779296875
no,-3.0341739654541016
wait,-3.2041563987731934
no,-3.0286037921905518
wait,-3.215445041656494
no,-2.8842430114746094
wait,-3.085571765899658
no,-2.9240403175354004
wait,-3.1369104385375977
no,-3.232126235961914
wait,-3.4041810035705566
no,-3.24084734916687
wait,-3.4205830097198486
no,-2.935786008834839
wait,-3.1254494190216064
no,-3.001138925552368
wait,-3.190119504928589
no,-2.926724910736084
wait,-3.0786664485931396
no,-3.0047996044158936
wait,-3.1152400970458984
no,-2.954242467880249
wait,-3.1138837337493896
no,-3.024484634399414
wait,-3.140627861022949
no,-2.872065305709839
wait,-3.06072998046875
no,-2.9087579250335693
wait,-3.1021807193756104
no,-2.977430820465088
wait,-3.209766387939453
no,-2.945763349533081
wait,-3.188227415084839
no,-2.9143998622894287
wait,-3.1271615028381348
no,-3.0002355575561523
wait,-3.168623924255371
no,-2.7890231609344482
wait,-2.9233345985412598
no,-2.9057540893554688
wait,-3.0423531532287598
no,-2.7787418365478516
wait,-2.9376280307769775
no,-2.83636474609375
wait,-2.9999701976776123
no,-2.818589448928833
wait,-3.004146099090576
no,-2.929914712905884
wait,-3.1028459072113037
no,-2.8216874599456787
wait,-3.0632195472717285
no,-2.8930184841156006
wait,-3.125887155532837
no,-2.8220369815826416
wait,-2.949726104736328
no,-2.9402596950531006
wait,-3.0462143421173096
no,-2.7861530780792236
wait,-2.850574254989624
no,-2.8884527683258057
wait,-2.942322254180908
no,-2.821528673171997
wait,-2.9989700317382812
no,-2.8964545726776123
wait,-3.0735340118408203
no,-2.9000144004821777
wait,-2.9438271522521973
no,-3.014456272125244
wait,-3.048483371734619
no,-2.902740716934204
wait,-3.1426732540130615
no,-3.0414555072784424
wait,-3.270021438598633
no,-2.647939682006836
wait,-2.7393076419830322
no,-2.69792103767395
wait,-2.7835276126861572
no,-2.7554290294647217
wait,-2.958904504776001
no,-2.8962135314941406
wait,-3.0367393493652344
no,-2.7296371459960938
wait,-2.931995153427124
no,-2.790013551712036
wait,-3.001138687133789
no,-2.812587022781372
wait,-2.9040486812591553
no,-2.865773916244507
wait,-2.919569253921509
no,-2.835796356201172
wait,-3.001840591430664
no,-2.9745805263519287
wait,-3.102411985397339
no,-2.888052463531494
wait,-3.0390617847442627
no,-3.0446548461914062
wait,-3.155381441116333
no,-2.980210065841675
wait,-3.106498956680298
no,-3.0411839485168457
wait,-3.1709420680999756
no,-3.039808988571167
wait,-3.189922571182251
no,-3.1351962089538574
wait,-3.27567982673645
no,-3.046048641204834
wait,-3.1561567783355713
no,-3.1041998863220215
wait,-3.21427583694458
no,-3.054788112640381
wait,-3.2113828659057617
no,-3.0861399173736572
